"State","District","Date","Year","Month","Avg_rainfall","Agency_name"
"Bihar","Jamui","2021-07-06","2021","07","1.536341698","IMD GRID MODEL"
"Bihar","Jamui","2021-07-07","2021","07","0.72921575","IMD GRID MODEL"
"Bihar","Jamui","2021-07-08","2021","07","4.004631194","IMD GRID MODEL"
"Bihar","Jamui","2021-07-09","2021","07","3.825637025","IMD GRID MODEL"
"Bihar","Jamui","2021-07-10","2021","07","3.034521923","IMD GRID MODEL"
"Bihar","Jamui","2021-07-11","2021","07","0.536594222","IMD GRID MODEL"
"Bihar","Jamui","2021-07-12","2021","07","5.72413966","IMD GRID MODEL"
"Bihar","Jamui","2021-07-13","2021","07","6.076834819","IMD GRID MODEL"
"Bihar","Jamui","2021-07-14","2021","07","4.143942768","IMD GRID MODEL"
"Bihar","Jamui","2021-07-15","2021","07","8.82E-5","IMD GRID MODEL"
"Bihar","Jamui","2021-07-16","2021","07","NA","IMD GRID MODEL"
"Bihar","Jamui","2021-07-17","2021","07","0.93911286","IMD GRID MODEL"
"Bihar","Jamui","2021-07-18","2021","07","7.589627386","IMD GRID MODEL"
"Bihar","Jamui","2021-07-19","2021","07","4.986721749","IMD GRID MODEL"
"Bihar","Jamui","2021-07-20","2021","07","2.340074748","IMD GRID MODEL"
"Bihar","Jamui","2021-07-21","2021","07","10.72831422","IMD GRID MODEL"
"Bihar","Jamui","2021-07-22","2021","07","0.553406552","IMD GRID MODEL"
"Bihar","Jamui","2021-07-23","2021","07","0.001019453","IMD GRID MODEL"
"Bihar","Jamui","2021-07-24","2021","07","3.386317657","IMD GRID MODEL"
"Bihar","Jamui","2021-07-25","2021","07","1.760732291","IMD GRID MODEL"
"Bihar","Jamui","2021-07-26","2021","07","11.41089928","IMD GRID MODEL"
"Bihar","Jamui","2021-07-27","2021","07","9.04314026","IMD GRID MODEL"
"Bihar","Jamui","2021-07-28","2021","07","1.10262715","IMD GRID MODEL"
"Bihar","Jamui","2021-07-29","2021","07","19.62362993","IMD GRID MODEL"
"Bihar","Jamui","2021-07-30","2021","07","26.01072352","IMD GRID MODEL"
"Bihar","Jamui","2021-07-31","2021","07","20.57617182","IMD GRID MODEL"
"Bihar","Jehanabad","2021-07-05","2021","07","0.480366812","IMD GRID MODEL"
"Bihar","Jehanabad","2021-07-07","2021","07","7.153340841","IMD GRID MODEL"
"Bihar","Jehanabad","2021-07-22","2021","07","11.03878783","IMD GRID MODEL"
"Bihar","Jehanabad","2021-07-31","2021","07","10.13474039","IMD GRID MODEL"
"Bihar","Jehanabad","2021-07-01","2021","07","7.940426483","IMD GRID MODEL"
"Bihar","Jehanabad","2021-07-02","2021","07","31.79155327","IMD GRID MODEL"
"Bihar","Jehanabad","2021-07-03","2021","07","4.506340619","IMD GRID MODEL"
"Bihar","Jehanabad","2021-07-04","2021","07","7.594780026","IMD GRID MODEL"
"Bihar","Jehanabad","2021-07-06","2021","07","6.164262438","IMD GRID MODEL"
"Bihar","Jehanabad","2021-07-08","2021","07","6.858322876","IMD GRID MODEL"
"Bihar","Jehanabad","2021-07-09","2021","07","18.89876099","IMD GRID MODEL"
"Bihar","Jehanabad","2021-07-10","2021","07","0.596990197","IMD GRID MODEL"
"Bihar","Jehanabad","2021-07-11","2021","07","2.267208692","IMD GRID MODEL"
"Bihar","Jehanabad","2021-07-12","2021","07","0.250454926","IMD GRID MODEL"
"Bihar","Jehanabad","2021-07-13","2021","07","0.139116435","IMD GRID MODEL"
"Bihar","Jehanabad","2021-07-14","2021","07","NA","IMD GRID MODEL"
"Bihar","Jehanabad","2021-07-15","2021","07","0.670251267","IMD GRID MODEL"
"Bihar","Jehanabad","2021-07-16","2021","07","0.412653461","IMD GRID MODEL"
"Bihar","Jehanabad","2021-07-17","2021","07","3.249920536","IMD GRID MODEL"
"Bihar","Jehanabad","2021-07-18","2021","07","11.86263596","IMD GRID MODEL"
"Bihar","Jehanabad","2021-07-19","2021","07","6.337392675","IMD GRID MODEL"
"Bihar","Jehanabad","2021-07-20","2021","07","6.959125953","IMD GRID MODEL"
"Bihar","Jehanabad","2021-07-21","2021","07","0.892552519","IMD GRID MODEL"
"Bihar","Jehanabad","2021-07-23","2021","07","1.965464566","IMD GRID MODEL"
"Bihar","Jehanabad","2021-07-24","2021","07","8.919778199","IMD GRID MODEL"
"Bihar","Jehanabad","2021-07-25","2021","07","3.890189019","IMD GRID MODEL"
"Bihar","Jehanabad","2021-07-26","2021","07","11.40461032","IMD GRID MODEL"
"Bihar","Jehanabad","2021-07-27","2021","07","16.41247478","IMD GRID MODEL"
"Bihar","Jehanabad","2021-07-28","2021","07","1.820160259","IMD GRID MODEL"
"Bihar","Jehanabad","2021-07-29","2021","07","12.53456637","IMD GRID MODEL"
"Bihar","Jehanabad","2021-07-30","2021","07","16.0926199","IMD GRID MODEL"
"Bihar","Kaimur (Bhabua)","2021-07-05","2021","07","0.325484132","IMD GRID MODEL"
"Bihar","Kaimur (Bhabua)","2021-07-11","2021","07","0.324815782","IMD GRID MODEL"
"Bihar","Kaimur (Bhabua)","2021-07-15","2021","07","NA","IMD GRID MODEL"
"Bihar","Kaimur (Bhabua)","2021-07-23","2021","07","0.301505376","IMD GRID MODEL"
"Bihar","Kaimur (Bhabua)","2021-07-01","2021","07","NA","IMD GRID MODEL"
"Bihar","Kaimur (Bhabua)","2021-07-02","2021","07","0.001513755","IMD GRID MODEL"
"Bihar","Kaimur (Bhabua)","2021-07-03","2021","07","0.070722246","IMD GRID MODEL"
"Bihar","Kaimur (Bhabua)","2021-07-04","2021","07","1.531488839","IMD GRID MODEL"
"Bihar","Kaimur (Bhabua)","2021-07-06","2021","07","0.365692744","IMD GRID MODEL"
"Bihar","Kaimur (Bhabua)","2021-07-07","2021","07","0.16009247","IMD GRID MODEL"
"Bihar","Kaimur (Bhabua)","2021-07-08","2021","07","1.481931183","IMD GRID MODEL"
"Bihar","Kaimur (Bhabua)","2021-07-09","2021","07","11.26702132","IMD GRID MODEL"
"Bihar","Kaimur (Bhabua)","2021-07-10","2021","07","0.018571824","IMD GRID MODEL"
"Bihar","Kaimur (Bhabua)","2021-07-12","2021","07","0.167506962","IMD GRID MODEL"
"Bihar","Kaimur (Bhabua)","2021-07-13","2021","07","3.017234467","IMD GRID MODEL"
"Bihar","Kaimur (Bhabua)","2021-07-14","2021","07","NA","IMD GRID MODEL"
"Bihar","Kaimur (Bhabua)","2021-07-16","2021","07","NA","IMD GRID MODEL"
"Bihar","Kaimur (Bhabua)","2021-07-17","2021","07","NA","IMD GRID MODEL"
"Bihar","Kaimur (Bhabua)","2021-07-18","2021","07","1.117932416","IMD GRID MODEL"
"Bihar","Kaimur (Bhabua)","2021-07-19","2021","07","4.485865207","IMD GRID MODEL"
"Bihar","Kaimur (Bhabua)","2021-07-20","2021","07","3.263943326","IMD GRID MODEL"
"Bihar","Kaimur (Bhabua)","2021-07-21","2021","07","8.06834489","IMD GRID MODEL"
"Bihar","Kaimur (Bhabua)","2021-07-22","2021","07","4.850590012","IMD GRID MODEL"
"Bihar","Kaimur (Bhabua)","2021-07-24","2021","07","5.79413464","IMD GRID MODEL"
"Bihar","Kaimur (Bhabua)","2021-07-25","2021","07","4.498804698","IMD GRID MODEL"
"Bihar","Kaimur (Bhabua)","2021-07-26","2021","07","0.893983791","IMD GRID MODEL"
"Bihar","Kaimur (Bhabua)","2021-07-27","2021","07","16.36487399","IMD GRID MODEL"
"Bihar","Kaimur (Bhabua)","2021-07-28","2021","07","7.589567282","IMD GRID MODEL"
"Bihar","Kaimur (Bhabua)","2021-07-29","2021","07","0.941082246","IMD GRID MODEL"
"Bihar","Kaimur (Bhabua)","2021-07-30","2021","07","12.29399452","IMD GRID MODEL"
"Bihar","Kaimur (Bhabua)","2021-07-31","2021","07","40.16426306","IMD GRID MODEL"
"Bihar","Katihar","2021-07-01","2021","07","29.64201173","IMD GRID MODEL"
"Bihar","Katihar","2021-07-02","2021","07","45.52422564","IMD GRID MODEL"
"Bihar","Katihar","2021-07-03","2021","07","5.668088341","IMD GRID MODEL"
"Bihar","Katihar","2021-07-04","2021","07","3.110310699","IMD GRID MODEL"
"Bihar","Katihar","2021-07-05","2021","07","3.592122507","IMD GRID MODEL"
"Bihar","Katihar","2021-07-06","2021","07","13.47576326","IMD GRID MODEL"
"Bihar","Katihar","2021-07-07","2021","07","4.644055056","IMD GRID MODEL"
"Bihar","Katihar","2021-07-08","2021","07","20.63910922","IMD GRID MODEL"
"Bihar","Katihar","2021-07-09","2021","07","11.06349353","IMD GRID MODEL"
"Bihar","Katihar","2021-07-10","2021","07","0.739071042","IMD GRID MODEL"
"Bihar","Katihar","2021-07-11","2021","07","2.571183271","IMD GRID MODEL"
"Bihar","Katihar","2021-07-12","2021","07","0.090398887","IMD GRID MODEL"
"Bihar","Katihar","2021-07-13","2021","07","0.696131189","IMD GRID MODEL"
"Bihar","Katihar","2021-07-14","2021","07","1.428493682","IMD GRID MODEL"
"Bihar","Katihar","2021-07-15","2021","07","0.958724879","IMD GRID MODEL"
"Bihar","Katihar","2021-07-16","2021","07","0.509079313","IMD GRID MODEL"
"Bihar","Katihar","2021-07-17","2021","07","1.418826615","IMD GRID MODEL"
"Bihar","Katihar","2021-07-18","2021","07","30.40862913","IMD GRID MODEL"
"Bihar","Katihar","2021-07-19","2021","07","1.47681903","IMD GRID MODEL"
"Bihar","Katihar","2021-07-20","2021","07","5.685606823","IMD GRID MODEL"
"Bihar","Katihar","2021-07-21","2021","07","19.69066424","IMD GRID MODEL"
"Bihar","Katihar","2021-07-22","2021","07","0.037226494","IMD GRID MODEL"
"Bihar","Katihar","2021-07-23","2021","07","3.208809748","IMD GRID MODEL"
"Bihar","Katihar","2021-07-24","2021","07","0.746087646","IMD GRID MODEL"
"Bihar","Katihar","2021-07-25","2021","07","2.503889361","IMD GRID MODEL"
"Bihar","Katihar","2021-07-26","2021","07","0.918862961","IMD GRID MODEL"
"Bihar","Katihar","2021-07-27","2021","07","20.24637006","IMD GRID MODEL"
"Bihar","Katihar","2021-07-28","2021","07","7.883000796","IMD GRID MODEL"
"Bihar","Katihar","2021-07-29","2021","07","6.131587948","IMD GRID MODEL"
"Bihar","Katihar","2021-07-30","2021","07","16.38052377","IMD GRID MODEL"
"Bihar","Katihar","2021-07-31","2021","07","20.06593055","IMD GRID MODEL"
"Bihar","Khagaria","2021-07-01","2021","07","37.01566671","IMD GRID MODEL"
"Bihar","Khagaria","2021-07-02","2021","07","31.79335226","IMD GRID MODEL"
"Bihar","Khagaria","2021-07-03","2021","07","7.417226403","IMD GRID MODEL"
"Bihar","Khagaria","2021-07-04","2021","07","4.868089112","IMD GRID MODEL"
"Bihar","Khagaria","2021-07-05","2021","07","3.314426043","IMD GRID MODEL"
"Bihar","Khagaria","2021-07-06","2021","07","2.499343645","IMD GRID MODEL"
"Bihar","Khagaria","2021-07-07","2021","07","2.10381715","IMD GRID MODEL"
"Bihar","Khagaria","2021-07-08","2021","07","0.383573594","IMD GRID MODEL"
"Bihar","Khagaria","2021-07-09","2021","07","1.349843859","IMD GRID MODEL"
"Bihar","Khagaria","2021-07-10","2021","07","7.594978054","IMD GRID MODEL"
"Bihar","Khagaria","2021-07-11","2021","07","7.139711384","IMD GRID MODEL"
"Bihar","Khagaria","2021-07-12","2021","07","16.94908085","IMD GRID MODEL"
"Bihar","Khagaria","2021-07-13","2021","07","0.890654605","IMD GRID MODEL"
"Bihar","Khagaria","2021-07-14","2021","07","0.058379005","IMD GRID MODEL"
"Bihar","Khagaria","2021-07-15","2021","07","NA","IMD GRID MODEL"
"Bihar","Khagaria","2021-07-16","2021","07","NA","IMD GRID MODEL"
"Bihar","Khagaria","2021-07-17","2021","07","7.955640294","IMD GRID MODEL"
"Bihar","Khagaria","2021-07-18","2021","07","26.57933911","IMD GRID MODEL"
"Bihar","Khagaria","2021-07-19","2021","07","5.404592711","IMD GRID MODEL"
"Bihar","Khagaria","2021-07-20","2021","07","1.529256362","IMD GRID MODEL"
"Bihar","Khagaria","2021-07-21","2021","07","31.1456237","IMD GRID MODEL"
"Bihar","Khagaria","2021-07-22","2021","07","0.091897726","IMD GRID MODEL"
"Bihar","Khagaria","2021-07-23","2021","07","0.023280125","IMD GRID MODEL"
"Bihar","Khagaria","2021-07-24","2021","07","2.255496957","IMD GRID MODEL"
"Bihar","Khagaria","2021-07-25","2021","07","2.210982318","IMD GRID MODEL"
"Bihar","Khagaria","2021-07-26","2021","07","3.499239169","IMD GRID MODEL"
"Bihar","Khagaria","2021-07-27","2021","07","15.6963583","IMD GRID MODEL"
"Bihar","Khagaria","2021-07-28","2021","07","0.733771232","IMD GRID MODEL"
"Bihar","Khagaria","2021-07-29","2021","07","10.77757554","IMD GRID MODEL"
"Bihar","Khagaria","2021-07-30","2021","07","19.42236958","IMD GRID MODEL"
"Bihar","Khagaria","2021-07-31","2021","07","16.65075495","IMD GRID MODEL"
"Bihar","Kishanganj","2021-07-02","2021","07","56.17843892","IMD GRID MODEL"
"Bihar","Kishanganj","2021-07-03","2021","07","66.44069428","IMD GRID MODEL"
"Bihar","Kishanganj","2021-07-04","2021","07","8.003037794","IMD GRID MODEL"
"Bihar","Kishanganj","2021-07-05","2021","07","5.446443919","IMD GRID MODEL"
"Bihar","Kishanganj","2021-07-06","2021","07","25.56254684","IMD GRID MODEL"
"Bihar","Kishanganj","2021-07-07","2021","07","3.117544585","IMD GRID MODEL"
"Bihar","Kishanganj","2021-07-08","2021","07","23.6086506","IMD GRID MODEL"
"Bihar","Kishanganj","2021-07-09","2021","07","1.161813836","IMD GRID MODEL"
"Bihar","Kishanganj","2021-07-10","2021","07","0.037354476","IMD GRID MODEL"
"Bihar","Kishanganj","2021-07-11","2021","07","23.38078958","IMD GRID MODEL"
"Bihar","Kishanganj","2021-07-12","2021","07","0.516682647","IMD GRID MODEL"
"Bihar","Kishanganj","2021-07-13","2021","07","0.017522635","IMD GRID MODEL"
"Bihar","Kishanganj","2021-07-14","2021","07","32.35417544","IMD GRID MODEL"
"Bihar","Kishanganj","2021-07-15","2021","07","19.96108701","IMD GRID MODEL"
"Bihar","Kishanganj","2021-07-16","2021","07","15.71313608","IMD GRID MODEL"
"Bihar","Kishanganj","2021-07-17","2021","07","11.20586567","IMD GRID MODEL"
"Bihar","Kishanganj","2021-07-18","2021","07","23.31029009","IMD GRID MODEL"
"Bihar","Kishanganj","2021-07-19","2021","07","20.27334748","IMD GRID MODEL"
"Bihar","Kishanganj","2021-07-20","2021","07","16.73540558","IMD GRID MODEL"
"Bihar","Kishanganj","2021-07-21","2021","07","1.469344608","IMD GRID MODEL"
"Bihar","Kishanganj","2021-07-22","2021","07","8.244859999","IMD GRID MODEL"
"Bihar","Kishanganj","2021-07-23","2021","07","6.186325805","IMD GRID MODEL"
"Bihar","Kishanganj","2021-07-24","2021","07","4.790324885","IMD GRID MODEL"
"Bihar","Kishanganj","2021-07-25","2021","07","1.522001794","IMD GRID MODEL"
"Bihar","Kishanganj","2021-07-26","2021","07","0.386608913","IMD GRID MODEL"
"Bihar","Kishanganj","2021-07-27","2021","07","32.52096113","IMD GRID MODEL"
"Bihar","Kishanganj","2021-07-28","2021","07","9.4E-5","IMD GRID MODEL"
"Bihar","Kishanganj","2021-07-29","2021","07","11.59384141","IMD GRID MODEL"
"Bihar","Kishanganj","2021-07-30","2021","07","4.588139646","IMD GRID MODEL"
"Bihar","Kishanganj","2021-07-31","2021","07","18.85521145","IMD GRID MODEL"
"Bihar","Kishanganj","2021-07-01","2021","07","45.6750399","IMD GRID MODEL"
"Bihar","Lakhisarai","2021-07-01","2021","07","9.142895188","IMD GRID MODEL"
"Bihar","Lakhisarai","2021-07-02","2021","07","15.77770188","IMD GRID MODEL"
"Bihar","Lakhisarai","2021-07-03","2021","07","0.093744844","IMD GRID MODEL"
"Bihar","Lakhisarai","2021-07-04","2021","07","0.11770799","IMD GRID MODEL"
"Bihar","Lakhisarai","2021-07-05","2021","07","3.782274771","IMD GRID MODEL"
"Bihar","Lakhisarai","2021-07-06","2021","07","0.035105939","IMD GRID MODEL"
"Bihar","Lakhisarai","2021-07-07","2021","07","10.68346746","IMD GRID MODEL"
"Bihar","Lakhisarai","2021-07-08","2021","07","0.521138476","IMD GRID MODEL"
"Bihar","Lakhisarai","2021-07-09","2021","07","1.234621995","IMD GRID MODEL"
"Bihar","Lakhisarai","2021-07-10","2021","07","3.162282711","IMD GRID MODEL"
"Bihar","Lakhisarai","2021-07-11","2021","07","0.249261654","IMD GRID MODEL"
"Bihar","Lakhisarai","2021-07-12","2021","07","22.41819695","IMD GRID MODEL"
"Bihar","Lakhisarai","2021-07-13","2021","07","1.731106329","IMD GRID MODEL"
"Bihar","Lakhisarai","2021-07-14","2021","07","1.095438664","IMD GRID MODEL"
"Bihar","Lakhisarai","2021-07-15","2021","07","NA","IMD GRID MODEL"
"Bihar","Lakhisarai","2021-07-16","2021","07","NA","IMD GRID MODEL"
"Bihar","Lakhisarai","2021-07-17","2021","07","0.304477913","IMD GRID MODEL"
"Bihar","Lakhisarai","2021-07-18","2021","07","13.31784406","IMD GRID MODEL"
"Bihar","Lakhisarai","2021-07-19","2021","07","4.597290268","IMD GRID MODEL"
"Bihar","Lakhisarai","2021-07-20","2021","07","1.712791921","IMD GRID MODEL"
"Bihar","Lakhisarai","2021-07-21","2021","07","9.501964844","IMD GRID MODEL"
"Bihar","Lakhisarai","2021-07-22","2021","07","0.831620804","IMD GRID MODEL"
"Bihar","Lakhisarai","2021-07-23","2021","07","0.269511823","IMD GRID MODEL"
"Bihar","Lakhisarai","2021-07-24","2021","07","6.611089144","IMD GRID MODEL"
"Bihar","Lakhisarai","2021-07-25","2021","07","1.869631476","IMD GRID MODEL"
"Bihar","Lakhisarai","2021-07-26","2021","07","3.067665919","IMD GRID MODEL"
"Bihar","Lakhisarai","2021-07-27","2021","07","5.69132963","IMD GRID MODEL"
"Bihar","Lakhisarai","2021-07-28","2021","07","0.222145398","IMD GRID MODEL"
"Bihar","Lakhisarai","2021-07-29","2021","07","15.45533809","IMD GRID MODEL"
"Bihar","Lakhisarai","2021-07-30","2021","07","29.17949495","IMD GRID MODEL"
"Bihar","Lakhisarai","2021-07-31","2021","07","10.0313966","IMD GRID MODEL"
"Bihar","Madhepura","2021-07-01","2021","07","13.64397729","IMD GRID MODEL"
"Bihar","Madhepura","2021-07-02","2021","07","32.31997678","IMD GRID MODEL"
"Bihar","Madhepura","2021-07-03","2021","07","5.397598166","IMD GRID MODEL"
"Bihar","Madhepura","2021-07-04","2021","07","12.03417706","IMD GRID MODEL"
"Bihar","Madhepura","2021-07-05","2021","07","4.893820215","IMD GRID MODEL"
"Bihar","Madhepura","2021-07-06","2021","07","10.04554477","IMD GRID MODEL"
"Bihar","Madhepura","2021-07-07","2021","07","1.046358371","IMD GRID MODEL"
"Bihar","Madhepura","2021-07-08","2021","07","4.749054635","IMD GRID MODEL"
"Bihar","Madhepura","2021-07-09","2021","07","13.2086679","IMD GRID MODEL"
"Bihar","Madhepura","2021-07-10","2021","07","9.650454032","IMD GRID MODEL"
"Bihar","Madhepura","2021-07-11","2021","07","15.09642423","IMD GRID MODEL"
"Bihar","Madhepura","2021-07-12","2021","07","2.203790927","IMD GRID MODEL"
"Bihar","Madhepura","2021-07-13","2021","07","0.786160301","IMD GRID MODEL"
"Bihar","Madhepura","2021-07-14","2021","07","5.106529134","IMD GRID MODEL"
"Bihar","Madhepura","2021-07-15","2021","07","1.769808678","IMD GRID MODEL"
"Bihar","Madhepura","2021-07-16","2021","07","1.5E-5","IMD GRID MODEL"
"Bihar","Madhepura","2021-07-17","2021","07","0.760319032","IMD GRID MODEL"
"Bihar","Madhepura","2021-07-18","2021","07","27.54677598","IMD GRID MODEL"
"Bihar","Madhepura","2021-07-19","2021","07","3.079113788","IMD GRID MODEL"
"Bihar","Madhepura","2021-07-20","2021","07","15.00391989","IMD GRID MODEL"
"Bihar","Madhepura","2021-07-21","2021","07","4.023426952","IMD GRID MODEL"
"Bihar","Madhepura","2021-07-22","2021","07","0.853205763","IMD GRID MODEL"
"Bihar","Madhepura","2021-07-23","2021","07","1.297479516","IMD GRID MODEL"
"Bihar","Madhepura","2021-07-24","2021","07","3.274185174","IMD GRID MODEL"
"Bihar","Madhepura","2021-07-25","2021","07","4.180894579","IMD GRID MODEL"
"Bihar","Madhepura","2021-07-26","2021","07","0.829164716","IMD GRID MODEL"
"Bihar","Madhepura","2021-07-27","2021","07","24.70301786","IMD GRID MODEL"
"Bihar","Madhepura","2021-07-28","2021","07","0.404466759","IMD GRID MODEL"
"Bihar","Madhepura","2021-07-29","2021","07","8.563260381","IMD GRID MODEL"
"Bihar","Madhepura","2021-07-30","2021","07","10.1219239","IMD GRID MODEL"
"Bihar","Madhepura","2021-07-31","2021","07","5.381334552","IMD GRID MODEL"
"Bihar","Madhubani","2021-07-02","2021","07","78.78590483","IMD GRID MODEL"
"Bihar","Madhubani","2021-07-03","2021","07","42.22294203","IMD GRID MODEL"
"Bihar","Madhubani","2021-07-04","2021","07","21.45583346","IMD GRID MODEL"
"Bihar","Madhubani","2021-07-05","2021","07","6.383932931","IMD GRID MODEL"
"Bihar","Madhubani","2021-07-06","2021","07","8.75684003","IMD GRID MODEL"
"Bihar","Madhubani","2021-07-07","2021","07","14.03675566","IMD GRID MODEL"
"Bihar","Madhubani","2021-07-08","2021","07","29.55025095","IMD GRID MODEL"
"Bihar","Madhubani","2021-07-09","2021","07","9.005394156","IMD GRID MODEL"
"Bihar","Madhubani","2021-07-10","2021","07","0.110658159","IMD GRID MODEL"
"Bihar","Madhubani","2021-07-11","2021","07","12.05839746","IMD GRID MODEL"
"Bihar","Madhubani","2021-07-12","2021","07","0.309693125","IMD GRID MODEL"
"Bihar","Madhubani","2021-07-13","2021","07","NA","IMD GRID MODEL"
"Bihar","Madhubani","2021-07-14","2021","07","4.446687988","IMD GRID MODEL"
"Bihar","Madhubani","2021-07-15","2021","07","10.82766258","IMD GRID MODEL"
"Bihar","Madhubani","2021-07-16","2021","07","NA","IMD GRID MODEL"
"Bihar","Madhubani","2021-07-17","2021","07","0.378998307","IMD GRID MODEL"
"Bihar","Madhubani","2021-07-18","2021","07","24.2265325","IMD GRID MODEL"
"Bihar","Madhubani","2021-07-19","2021","07","19.40821073","IMD GRID MODEL"
"Bihar","Madhubani","2021-07-20","2021","07","32.29026993","IMD GRID MODEL"
"Bihar","Madhubani","2021-07-21","2021","07","11.62066841","IMD GRID MODEL"
"Bihar","Madhubani","2021-07-22","2021","07","9.613891217","IMD GRID MODEL"
"Bihar","Madhubani","2021-07-23","2021","07","0.967321598","IMD GRID MODEL"
"Bihar","Madhubani","2021-07-24","2021","07","7.675229403","IMD GRID MODEL"
"Bihar","Madhubani","2021-07-25","2021","07","0.413396006","IMD GRID MODEL"
"Bihar","Madhubani","2021-07-26","2021","07","1.759369194","IMD GRID MODEL"
"Bihar","Madhubani","2021-07-27","2021","07","20.62884359","IMD GRID MODEL"
"Bihar","Madhubani","2021-07-28","2021","07","2.266200742","IMD GRID MODEL"
"Bihar","Madhubani","2021-07-29","2021","07","19.92354465","IMD GRID MODEL"
"Bihar","Madhubani","2021-07-30","2021","07","0.802700598","IMD GRID MODEL"
"Bihar","Madhubani","2021-07-31","2021","07","12.48100417","IMD GRID MODEL"
"Bihar","Madhubani","2021-07-01","2021","07","43.14154031","IMD GRID MODEL"
"Bihar","Munger","2021-07-01","2021","07","37.5081233","IMD GRID MODEL"
"Bihar","Munger","2021-07-02","2021","07","23.37955058","IMD GRID MODEL"
"Bihar","Munger","2021-07-03","2021","07","2.322434205","IMD GRID MODEL"
"Bihar","Munger","2021-07-04","2021","07","2.20602511","IMD GRID MODEL"
"Bihar","Munger","2021-07-05","2021","07","0.576748819","IMD GRID MODEL"
"Bihar","Munger","2021-07-06","2021","07","0.363097454","IMD GRID MODEL"
"Bihar","Munger","2021-07-07","2021","07","4.406897849","IMD GRID MODEL"
"Bihar","Munger","2021-07-08","2021","07","1.79041718","IMD GRID MODEL"
"Bihar","Munger","2021-07-09","2021","07","0.669330391","IMD GRID MODEL"
"Bihar","Munger","2021-07-10","2021","07","2.695546279","IMD GRID MODEL"
"Bihar","Munger","2021-07-11","2021","07","1.766073923","IMD GRID MODEL"
"Bihar","Munger","2021-07-12","2021","07","9.998855992","IMD GRID MODEL"
"Bihar","Munger","2021-07-13","2021","07","3.042053218","IMD GRID MODEL"
"Bihar","Munger","2021-07-14","2021","07","3.586312927","IMD GRID MODEL"
"Bihar","Munger","2021-07-15","2021","07","NA","IMD GRID MODEL"
"Bihar","Munger","2021-07-16","2021","07","NA","IMD GRID MODEL"
"Bihar","Munger","2021-07-17","2021","07","6.303403961","IMD GRID MODEL"
"Bihar","Munger","2021-07-18","2021","07","24.98480812","IMD GRID MODEL"
"Bihar","Munger","2021-07-19","2021","07","9.073591099","IMD GRID MODEL"
"Bihar","Munger","2021-07-20","2021","07","0.970443448","IMD GRID MODEL"
"Bihar","Munger","2021-07-21","2021","07","23.51021667","IMD GRID MODEL"
"Bihar","Munger","2021-07-22","2021","07","0.940676763","IMD GRID MODEL"
"Bihar","Munger","2021-07-23","2021","07","0.032843855","IMD GRID MODEL"
"Bihar","Munger","2021-07-24","2021","07","6.019289273","IMD GRID MODEL"
"Bihar","Munger","2021-07-25","2021","07","2.302406389","IMD GRID MODEL"
"Bihar","Munger","2021-07-26","2021","07","3.465173909","IMD GRID MODEL"
"Bihar","Munger","2021-07-27","2021","07","23.37563366","IMD GRID MODEL"
"Bihar","Munger","2021-07-28","2021","07","0.955959529","IMD GRID MODEL"
"Bihar","Munger","2021-07-29","2021","07","30.09887786","IMD GRID MODEL"
"Bihar","Munger","2021-07-30","2021","07","17.74054928","IMD GRID MODEL"
"Bihar","Munger","2021-07-31","2021","07","16.75801314","IMD GRID MODEL"
"Bihar","Muzaffarpur","2021-07-01","2021","07","17.9024536","IMD GRID MODEL"
"Bihar","Muzaffarpur","2021-07-02","2021","07","63.58046142","IMD GRID MODEL"
"Bihar","Muzaffarpur","2021-07-03","2021","07","10.62669805","IMD GRID MODEL"
"Bihar","Muzaffarpur","2021-07-04","2021","07","1.136285323","IMD GRID MODEL"
"Bihar","Muzaffarpur","2021-07-05","2021","07","2.371818286","IMD GRID MODEL"
"Bihar","Muzaffarpur","2021-07-06","2021","07","5.576482656","IMD GRID MODEL"
"Bihar","Muzaffarpur","2021-07-07","2021","07","9.603179816","IMD GRID MODEL"
"Bihar","Muzaffarpur","2021-07-08","2021","07","15.88812988","IMD GRID MODEL"
"Bihar","Muzaffarpur","2021-07-09","2021","07","16.79825937","IMD GRID MODEL"
"Bihar","Muzaffarpur","2021-07-10","2021","07","7.352737746","IMD GRID MODEL"
"Bihar","Muzaffarpur","2021-07-11","2021","07","2.554149266","IMD GRID MODEL"
"Bihar","Muzaffarpur","2021-07-12","2021","07","1.451920523","IMD GRID MODEL"
"Bihar","Muzaffarpur","2021-07-13","2021","07","NA","IMD GRID MODEL"
"Bihar","Muzaffarpur","2021-07-14","2021","07","0.830687299","IMD GRID MODEL"
"Bihar","Muzaffarpur","2021-07-15","2021","07","0.65614356","IMD GRID MODEL"
"Bihar","Muzaffarpur","2021-07-16","2021","07","0.237217432","IMD GRID MODEL"
"Bihar","Muzaffarpur","2021-07-17","2021","07","15.44893564","IMD GRID MODEL"
"Bihar","Muzaffarpur","2021-07-18","2021","07","20.16381568","IMD GRID MODEL"
"Bihar","Muzaffarpur","2021-07-19","2021","07","5.098437305","IMD GRID MODEL"
"Bihar","Muzaffarpur","2021-07-20","2021","07","22.0482059","IMD GRID MODEL"
"Bihar","Muzaffarpur","2021-07-21","2021","07","4.779288651","IMD GRID MODEL"
