"State","District","Date","Year","Month","Avg_rainfall","Agency_name"
"Delhi","North","2022-07-26","2022","07","29.18876856","IMD GRID MODEL"
"Delhi","North","2022-07-27","2022","07","25.37977947","IMD GRID MODEL"
"Delhi","North","2022-07-28","2022","07","4.969054117","IMD GRID MODEL"
"Delhi","North","2022-07-29","2022","07","11.19681325","IMD GRID MODEL"
"Delhi","North East","2022-07-01","2022","07","30.3","IMD GRID MODEL"
"Delhi","North East","2022-07-02","2022","07","5.2","IMD GRID MODEL"
"Delhi","North East","2022-07-03","2022","07","NA","IMD GRID MODEL"
"Delhi","North East","2022-07-04","2022","07","4.8","IMD GRID MODEL"
"Delhi","North East","2022-07-05","2022","07","NA","IMD GRID MODEL"
"Delhi","North East","2022-07-06","2022","07","NA","IMD GRID MODEL"
"Delhi","North East","2022-07-07","2022","07","NA","IMD GRID MODEL"
"Delhi","North East","2022-07-08","2022","07","NA","IMD GRID MODEL"
"Delhi","North East","2022-07-09","2022","07","NA","IMD GRID MODEL"
"Delhi","North East","2022-07-10","2022","07","NA","IMD GRID MODEL"
"Delhi","North East","2022-07-11","2022","07","NA","IMD GRID MODEL"
"Delhi","North East","2022-07-12","2022","07","8.6","IMD GRID MODEL"
"Delhi","North East","2022-07-13","2022","07","3.3","IMD GRID MODEL"
"Delhi","North East","2022-07-14","2022","07","0.1","IMD GRID MODEL"
"Delhi","North East","2022-07-15","2022","07","NA","IMD GRID MODEL"
"Delhi","North East","2022-07-16","2022","07","NA","IMD GRID MODEL"
"Delhi","North East","2022-07-17","2022","07","18.2","IMD GRID MODEL"
"Delhi","North East","2022-07-18","2022","07","0.2","IMD GRID MODEL"
"Delhi","North East","2022-07-19","2022","07","NA","IMD GRID MODEL"
"Delhi","North East","2022-07-20","2022","07","0.7","IMD GRID MODEL"
"Delhi","North East","2022-07-21","2022","07","23.5","IMD GRID MODEL"
"Delhi","North East","2022-07-22","2022","07","1.8","IMD GRID MODEL"
"Delhi","North East","2022-07-23","2022","07","13.8","IMD GRID MODEL"
"Delhi","North East","2022-07-24","2022","07","NA","IMD GRID MODEL"
"Delhi","North East","2022-07-25","2022","07","3.2","IMD GRID MODEL"
"Delhi","North East","2022-07-26","2022","07","0.1","IMD GRID MODEL"
"Delhi","North East","2022-07-27","2022","07","NA","IMD GRID MODEL"
"Delhi","North East","2022-07-28","2022","07","0.1","IMD GRID MODEL"
"Delhi","North East","2022-07-29","2022","07","9","IMD GRID MODEL"
"Delhi","North West","2022-07-01","2022","07","63.58012034","IMD GRID MODEL"
"Delhi","North West","2022-07-02","2022","07","7.931950177","IMD GRID MODEL"
"Delhi","North West","2022-07-03","2022","07","NA","IMD GRID MODEL"
"Delhi","North West","2022-07-04","2022","07","8.525386605","IMD GRID MODEL"
"Delhi","North West","2022-07-05","2022","07","0.248359107","IMD GRID MODEL"
"Delhi","North West","2022-07-06","2022","07","NA","IMD GRID MODEL"
"Delhi","North West","2022-07-07","2022","07","NA","IMD GRID MODEL"
"Delhi","North West","2022-07-08","2022","07","NA","IMD GRID MODEL"
"Delhi","North West","2022-07-09","2022","07","NA","IMD GRID MODEL"
"Delhi","North West","2022-07-10","2022","07","NA","IMD GRID MODEL"
"Delhi","North West","2022-07-11","2022","07","2.069659225","IMD GRID MODEL"
"Delhi","North West","2022-07-12","2022","07","22.92204184","IMD GRID MODEL"
"Delhi","North West","2022-07-13","2022","07","1.064768037","IMD GRID MODEL"
"Delhi","North West","2022-07-14","2022","07","0.182786369","IMD GRID MODEL"
"Delhi","North West","2022-07-15","2022","07","1.65572738","IMD GRID MODEL"
"Delhi","North West","2022-07-16","2022","07","0.910650059","IMD GRID MODEL"
"Delhi","North West","2022-07-17","2022","07","27.38928696","IMD GRID MODEL"
"Delhi","North West","2022-07-18","2022","07","0.448359107","IMD GRID MODEL"
"Delhi","North West","2022-07-19","2022","07","0.331145476","IMD GRID MODEL"
"Delhi","North West","2022-07-20","2022","07","2.438513749","IMD GRID MODEL"
"Delhi","North West","2022-07-21","2022","07","21.92705899","IMD GRID MODEL"
"Delhi","North West","2022-07-22","2022","07","1.220495417","IMD GRID MODEL"
"Delhi","North West","2022-07-23","2022","07","19.6778322","IMD GRID MODEL"
"Delhi","North West","2022-07-24","2022","07","2.235231963","IMD GRID MODEL"
"Delhi","North West","2022-07-25","2022","07","4.02786369","IMD GRID MODEL"
"Delhi","North West","2022-07-26","2022","07","1.921300118","IMD GRID MODEL"
"Delhi","North West","2022-07-27","2022","07","0.413931845","IMD GRID MODEL"
"Delhi","North West","2022-07-28","2022","07","0.348359107","IMD GRID MODEL"
"Delhi","North West","2022-07-29","2022","07","3.453313277","IMD GRID MODEL"
"Delhi","Shahdara","2022-07-01","2022","07","30.3","IMD GRID MODEL"
"Delhi","Shahdara","2022-07-02","2022","07","5.2","IMD GRID MODEL"
"Delhi","Shahdara","2022-07-03","2022","07","NA","IMD GRID MODEL"
"Delhi","Shahdara","2022-07-04","2022","07","4.8","IMD GRID MODEL"
"Delhi","Shahdara","2022-07-05","2022","07","NA","IMD GRID MODEL"
"Delhi","Shahdara","2022-07-06","2022","07","NA","IMD GRID MODEL"
"Delhi","Shahdara","2022-07-07","2022","07","NA","IMD GRID MODEL"
"Delhi","Shahdara","2022-07-08","2022","07","NA","IMD GRID MODEL"
"Delhi","Shahdara","2022-07-09","2022","07","NA","IMD GRID MODEL"
"Delhi","Shahdara","2022-07-10","2022","07","NA","IMD GRID MODEL"
"Delhi","Shahdara","2022-07-11","2022","07","NA","IMD GRID MODEL"
"Delhi","Shahdara","2022-07-12","2022","07","8.6","IMD GRID MODEL"
"Delhi","Shahdara","2022-07-13","2022","07","3.3","IMD GRID MODEL"
"Delhi","Shahdara","2022-07-14","2022","07","0.1","IMD GRID MODEL"
"Delhi","Shahdara","2022-07-15","2022","07","NA","IMD GRID MODEL"
"Delhi","Shahdara","2022-07-16","2022","07","NA","IMD GRID MODEL"
"Delhi","Shahdara","2022-07-17","2022","07","18.2","IMD GRID MODEL"
"Delhi","Shahdara","2022-07-18","2022","07","0.2","IMD GRID MODEL"
"Delhi","Shahdara","2022-07-19","2022","07","NA","IMD GRID MODEL"
"Delhi","Shahdara","2022-07-20","2022","07","0.7","IMD GRID MODEL"
"Delhi","Shahdara","2022-07-21","2022","07","23.5","IMD GRID MODEL"
"Delhi","Shahdara","2022-07-22","2022","07","1.8","IMD GRID MODEL"
"Delhi","Shahdara","2022-07-23","2022","07","13.8","IMD GRID MODEL"
"Delhi","Shahdara","2022-07-24","2022","07","NA","IMD GRID MODEL"
"Delhi","Shahdara","2022-07-25","2022","07","3.2","IMD GRID MODEL"
"Delhi","Shahdara","2022-07-26","2022","07","0.1","IMD GRID MODEL"
"Delhi","Shahdara","2022-07-27","2022","07","NA","IMD GRID MODEL"
"Delhi","Shahdara","2022-07-28","2022","07","0.1","IMD GRID MODEL"
"Delhi","Shahdara","2022-07-29","2022","07","9","IMD GRID MODEL"
"Delhi","South","2022-07-01","2022","07","16.29932823","IMD GRID MODEL"
"Delhi","South","2022-07-02","2022","07","8.048179167","IMD GRID MODEL"
"Delhi","South","2022-07-03","2022","07","0.956885775","IMD GRID MODEL"
"Delhi","South","2022-07-04","2022","07","3.714607986","IMD GRID MODEL"
"Delhi","South","2022-07-05","2022","07","0.199197615","IMD GRID MODEL"
"Delhi","South","2022-07-06","2022","07","4.121252205","IMD GRID MODEL"
"Delhi","South","2022-07-07","2022","07","7.864478904","IMD GRID MODEL"
"Delhi","South","2022-07-08","2022","07","21.26539702","IMD GRID MODEL"
"Delhi","South","2022-07-09","2022","07","14.38817353","IMD GRID MODEL"
"Delhi","South","2022-07-10","2022","07","0.081370677","IMD GRID MODEL"
"Delhi","South","2022-07-11","2022","07","0.48583154","IMD GRID MODEL"
"Delhi","South","2022-07-12","2022","07","11.4783799","IMD GRID MODEL"
"Delhi","South","2022-07-13","2022","07","2.599084038","IMD GRID MODEL"
"Delhi","South","2022-07-14","2022","07","12.0282329","IMD GRID MODEL"
"Delhi","South","2022-07-15","2022","07","3.718796318","IMD GRID MODEL"
"Delhi","South","2022-07-16","2022","07","1.66049571","IMD GRID MODEL"
"Delhi","South","2022-07-17","2022","07","9.704284672","IMD GRID MODEL"
"Delhi","South","2022-07-18","2022","07","14.78685633","IMD GRID MODEL"
"Delhi","South","2022-07-19","2022","07","11.33869802","IMD GRID MODEL"
"Delhi","South","2022-07-20","2022","07","6.206800358","IMD GRID MODEL"
"Delhi","South","2022-07-21","2022","07","26.20113681","IMD GRID MODEL"
"Delhi","South","2022-07-22","2022","07","18.53051968","IMD GRID MODEL"
"Delhi","South","2022-07-23","2022","07","22.70464252","IMD GRID MODEL"
"Delhi","South","2022-07-24","2022","07","13.08022491","IMD GRID MODEL"
"Delhi","South","2022-07-25","2022","07","24.20098348","IMD GRID MODEL"
"Delhi","South","2022-07-26","2022","07","33.32985145","IMD GRID MODEL"
"Delhi","South","2022-07-27","2022","07","19.37965026","IMD GRID MODEL"
"Delhi","South","2022-07-28","2022","07","4.817228054","IMD GRID MODEL"
"Delhi","South","2022-07-29","2022","07","33.23938335","IMD GRID MODEL"
"Delhi","South East","2022-07-01","2022","07","36.1","IMD GRID MODEL"
"Delhi","South East","2022-07-02","2022","07","5.4","IMD GRID MODEL"
"Delhi","South East","2022-07-03","2022","07","NA","IMD GRID MODEL"
"Delhi","South East","2022-07-04","2022","07","2.9","IMD GRID MODEL"
"Delhi","South East","2022-07-05","2022","07","NA","IMD GRID MODEL"
"Delhi","South East","2022-07-06","2022","07","NA","IMD GRID MODEL"
"Delhi","South East","2022-07-07","2022","07","NA","IMD GRID MODEL"
"Delhi","South East","2022-07-08","2022","07","NA","IMD GRID MODEL"
"Delhi","South East","2022-07-09","2022","07","NA","IMD GRID MODEL"
"Delhi","South East","2022-07-10","2022","07","NA","IMD GRID MODEL"
"Delhi","South East","2022-07-11","2022","07","NA","IMD GRID MODEL"
"Delhi","South East","2022-07-12","2022","07","NA","IMD GRID MODEL"
"Delhi","South East","2022-07-13","2022","07","5.5","IMD GRID MODEL"
"Delhi","South East","2022-07-14","2022","07","12.1","IMD GRID MODEL"
"Delhi","South East","2022-07-15","2022","07","NA","IMD GRID MODEL"
"Delhi","South East","2022-07-16","2022","07","NA","IMD GRID MODEL"
"Delhi","South East","2022-07-17","2022","07","18","IMD GRID MODEL"
"Delhi","South East","2022-07-18","2022","07","0.1","IMD GRID MODEL"
"Delhi","South East","2022-07-19","2022","07","NA","IMD GRID MODEL"
"Delhi","South East","2022-07-20","2022","07","2.3","IMD GRID MODEL"
"Delhi","South East","2022-07-21","2022","07","14.6","IMD GRID MODEL"
"Delhi","South East","2022-07-22","2022","07","1.1","IMD GRID MODEL"
"Delhi","South East","2022-07-23","2022","07","12.4","IMD GRID MODEL"
"Delhi","South East","2022-07-24","2022","07","NA","IMD GRID MODEL"
"Delhi","South East","2022-07-25","2022","07","2.6","IMD GRID MODEL"
"Delhi","South East","2022-07-26","2022","07","1","IMD GRID MODEL"
"Delhi","South East","2022-07-27","2022","07","NA","IMD GRID MODEL"
"Delhi","South East","2022-07-28","2022","07","0.5","IMD GRID MODEL"
"Delhi","South East","2022-07-29","2022","07","13.9","IMD GRID MODEL"
"Delhi","South West","2022-07-01","2022","07","72.37785306","IMD GRID MODEL"
"Delhi","South West","2022-07-02","2022","07","2.716390374","IMD GRID MODEL"
"Delhi","South West","2022-07-03","2022","07","NA","IMD GRID MODEL"
"Delhi","South West","2022-07-04","2022","07","1.243129332","IMD GRID MODEL"
"Delhi","South West","2022-07-05","2022","07","0.198829632","IMD GRID MODEL"
"Delhi","South West","2022-07-06","2022","07","NA","IMD GRID MODEL"
"Delhi","South West","2022-07-07","2022","07","NA","IMD GRID MODEL"
"Delhi","South West","2022-07-08","2022","07","NA","IMD GRID MODEL"
"Delhi","South West","2022-07-09","2022","07","NA","IMD GRID MODEL"
"Delhi","South West","2022-07-10","2022","07","NA","IMD GRID MODEL"
"Delhi","South West","2022-07-11","2022","07","0.587144542","IMD GRID MODEL"
"Delhi","South West","2022-07-12","2022","07","4.246412279","IMD GRID MODEL"
"Delhi","South West","2022-07-13","2022","07","1.183265731","IMD GRID MODEL"
"Delhi","South West","2022-07-14","2022","07","0.020702395","IMD GRID MODEL"
"Delhi","South West","2022-07-15","2022","07","0.990820041","IMD GRID MODEL"
"Delhi","South West","2022-07-16","2022","07","0.370574669","IMD GRID MODEL"
"Delhi","South West","2022-07-17","2022","07","22.25263895","IMD GRID MODEL"
"Delhi","South West","2022-07-18","2022","07","1.321597852","IMD GRID MODEL"
"Delhi","South West","2022-07-19","2022","07","0.344915893","IMD GRID MODEL"
"Delhi","South West","2022-07-20","2022","07","6.942553957","IMD GRID MODEL"
"Delhi","South West","2022-07-21","2022","07","61.63077087","IMD GRID MODEL"
"Delhi","South West","2022-07-22","2022","07","0.399378582","IMD GRID MODEL"
"Delhi","South West","2022-07-23","2022","07","10.438851","IMD GRID MODEL"
"Delhi","South West","2022-07-24","2022","07","2.665435305","IMD GRID MODEL"
"Delhi","South West","2022-07-25","2022","07","5.695939076","IMD GRID MODEL"
"Delhi","South West","2022-07-26","2022","07","5.245078547","IMD GRID MODEL"
"Delhi","South West","2022-07-27","2022","07","0.259857505","IMD GRID MODEL"
"Delhi","South West","2022-07-28","2022","07","0.50550446","IMD GRID MODEL"
"Delhi","South West","2022-07-29","2022","07","10.21252144","IMD GRID MODEL"
"Delhi","West","2022-07-01","2022","07","15.52415047","IMD GRID MODEL"
"Delhi","West","2022-07-02","2022","07","5.893266098","IMD GRID MODEL"
"Delhi","West","2022-07-03","2022","07","1.826500211","IMD GRID MODEL"
"Delhi","West","2022-07-04","2022","07","5.999048166","IMD GRID MODEL"
"Delhi","West","2022-07-05","2022","07","1.420611762","IMD GRID MODEL"
"Delhi","West","2022-07-06","2022","07","2.614710611","IMD GRID MODEL"
"Delhi","West","2022-07-07","2022","07","0.933918048","IMD GRID MODEL"
"Delhi","West","2022-07-08","2022","07","8.323092004","IMD GRID MODEL"
"Delhi","West","2022-07-09","2022","07","3.69528044","IMD GRID MODEL"
"Delhi","West","2022-07-10","2022","07","0.087285061","IMD GRID MODEL"
"Delhi","West","2022-07-11","2022","07","0.655753279","IMD GRID MODEL"
"Delhi","West","2022-07-12","2022","07","6.897499928","IMD GRID MODEL"
"Delhi","West","2022-07-13","2022","07","1.50334684","IMD GRID MODEL"
"Delhi","West","2022-07-14","2022","07","8.342685812","IMD GRID MODEL"
"Delhi","West","2022-07-15","2022","07","4.68659598","IMD GRID MODEL"
"Delhi","West","2022-07-16","2022","07","1.101390526","IMD GRID MODEL"
"Delhi","West","2022-07-17","2022","07","6.653885904","IMD GRID MODEL"
"Delhi","West","2022-07-18","2022","07","1.441116734","IMD GRID MODEL"
"Delhi","West","2022-07-19","2022","07","14.28836033","IMD GRID MODEL"
"Delhi","West","2022-07-20","2022","07","7.53768357","IMD GRID MODEL"
"Delhi","West","2022-07-21","2022","07","15.55242443","IMD GRID MODEL"
"Delhi","West","2022-07-22","2022","07","16.1910538","IMD GRID MODEL"
"Delhi","West","2022-07-23","2022","07","34.77092645","IMD GRID MODEL"
"Delhi","West","2022-07-24","2022","07","19.94706227","IMD GRID MODEL"
"Delhi","West","2022-07-25","2022","07","17.83566399","IMD GRID MODEL"
"Delhi","West","2022-07-26","2022","07","32.80490918","IMD GRID MODEL"
"Delhi","West","2022-07-27","2022","07","17.18043023","IMD GRID MODEL"
"Delhi","West","2022-07-28","2022","07","4.149580414","IMD GRID MODEL"
"Delhi","West","2022-07-29","2022","07","24.72122696","IMD GRID MODEL"
"Goa","North Goa","2022-07-01","2022","07","62.99581526","IMD GRID MODEL"
"Goa","North Goa","2022-07-02","2022","07","52.94963378","IMD GRID MODEL"
"Goa","North Goa","2022-07-03","2022","07","22.03691656","IMD GRID MODEL"
"Goa","North Goa","2022-07-04","2022","07","59.43852591","IMD GRID MODEL"
"Goa","North Goa","2022-07-05","2022","07","154.3644513","IMD GRID MODEL"
"Goa","North Goa","2022-07-06","2022","07","128.7383998","IMD GRID MODEL"
"Goa","North Goa","2022-07-07","2022","07","59.34917355","IMD GRID MODEL"
"Goa","North Goa","2022-07-08","2022","07","125.1258111","IMD GRID MODEL"
"Goa","North Goa","2022-07-09","2022","07","90.31065792","IMD GRID MODEL"
"Goa","North Goa","2022-07-10","2022","07","76.7797907","IMD GRID MODEL"
"Goa","North Goa","2022-07-11","2022","07","49.62939695","IMD GRID MODEL"
"Goa","North Goa","2022-07-12","2022","07","74.67573717","IMD GRID MODEL"
"Goa","North Goa","2022-07-13","2022","07","39.48169584","IMD GRID MODEL"
"Goa","North Goa","2022-07-14","2022","07","59.0390767","IMD GRID MODEL"
"Goa","North Goa","2022-07-15","2022","07","48.93911545","IMD GRID MODEL"
"Goa","North Goa","2022-07-16","2022","07","68.90265425","IMD GRID MODEL"
"Goa","North Goa","2022-07-17","2022","07","115.4119355","IMD GRID MODEL"
"Goa","North Goa","2022-07-18","2022","07","21.75425431","IMD GRID MODEL"
"Goa","North Goa","2022-07-19","2022","07","16.77091706","IMD GRID MODEL"
"Goa","North Goa","2022-07-20","2022","07","13.78014067","IMD GRID MODEL"
"Goa","North Goa","2022-07-21","2022","07","9.547931782","IMD GRID MODEL"
"Goa","North Goa","2022-07-22","2022","07","8.563277685","IMD GRID MODEL"
"Goa","North Goa","2022-07-23","2022","07","7.435347252","IMD GRID MODEL"
"Goa","North Goa","2022-07-24","2022","07","7.45080691","IMD GRID MODEL"
"Goa","North Goa","2022-07-25","2022","07","20.32291099","IMD GRID MODEL"
"Goa","North Goa","2022-07-26","2022","07","7.814368679","IMD GRID MODEL"
"Goa","North Goa","2022-07-27","2022","07","11.52603624","IMD GRID MODEL"
"Goa","North Goa","2022-07-28","2022","07","2.560074687","IMD GRID MODEL"
"Goa","North Goa","2022-07-29","2022","07","0.569411227","IMD GRID MODEL"
"Goa","South Goa","2022-07-01","2022","07","63.01295005","IMD GRID MODEL"
"Goa","South Goa","2022-07-02","2022","07","64.13222913","IMD GRID MODEL"
"Goa","South Goa","2022-07-03","2022","07","21.64726901","IMD GRID MODEL"
"Goa","South Goa","2022-07-04","2022","07","66.93826763","IMD GRID MODEL"
"Goa","South Goa","2022-07-05","2022","07","160.7246316","IMD GRID MODEL"
"Goa","South Goa","2022-07-06","2022","07","122.9053138","IMD GRID MODEL"
"Goa","South Goa","2022-07-07","2022","07","66.68464035","IMD GRID MODEL"
"Goa","South Goa","2022-07-08","2022","07","160.6661645","IMD GRID MODEL"
"Goa","South Goa","2022-07-09","2022","07","90.94574325","IMD GRID MODEL"
"Goa","South Goa","2022-07-10","2022","07","79.62701806","IMD GRID MODEL"
"Goa","South Goa","2022-07-11","2022","07","66.17054863","IMD GRID MODEL"
"Goa","South Goa","2022-07-12","2022","07","86.61473795","IMD GRID MODEL"
"Goa","South Goa","2022-07-13","2022","07","61.10076118","IMD GRID MODEL"
"Goa","South Goa","2022-07-14","2022","07","71.12643706","IMD GRID MODEL"
"Goa","South Goa","2022-07-15","2022","07","48.26154099","IMD GRID MODEL"
"Goa","South Goa","2022-07-16","2022","07","66.28102199","IMD GRID MODEL"
"Goa","South Goa","2022-07-17","2022","07","109.6803026","IMD GRID MODEL"
"Goa","South Goa","2022-07-18","2022","07","17.60756595","IMD GRID MODEL"
"Goa","South Goa","2022-07-19","2022","07","19.49873281","IMD GRID MODEL"
"Goa","South Goa","2022-07-20","2022","07","15.55354687","IMD GRID MODEL"
"Goa","South Goa","2022-07-21","2022","07","14.61638135","IMD GRID MODEL"
"Goa","South Goa","2022-07-22","2022","07","5.894380932","IMD GRID MODEL"
"Goa","South Goa","2022-07-23","2022","07","5.71231531","IMD GRID MODEL"
"Goa","South Goa","2022-07-24","2022","07","8.993296922","IMD GRID MODEL"
"Goa","South Goa","2022-07-25","2022","07","19.72846711","IMD GRID MODEL"
"Goa","South Goa","2022-07-26","2022","07","7.081460912","IMD GRID MODEL"
"Goa","South Goa","2022-07-27","2022","07","12.5716458","IMD GRID MODEL"
"Goa","South Goa","2022-07-28","2022","07","0.649408255","IMD GRID MODEL"
"Goa","South Goa","2022-07-29","2022","07","0.343721787","IMD GRID MODEL"
"Gujarat","Ahmadabad","2022-07-01","2022","07","11.32830015","IMD GRID MODEL"
"Gujarat","Ahmadabad","2022-07-02","2022","07","3.319616983","IMD GRID MODEL"
"Gujarat","Ahmadabad","2022-07-03","2022","07","3.182469985","IMD GRID MODEL"
"Gujarat","Ahmadabad","2022-07-04","2022","07","3.257890557","IMD GRID MODEL"
"Gujarat","Ahmadabad","2022-07-05","2022","07","0.80029638","IMD GRID MODEL"
"Gujarat","Ahmadabad","2022-07-06","2022","07","2.773464659","IMD GRID MODEL"
"Gujarat","Ahmadabad","2022-07-07","2022","07","2.149637124","IMD GRID MODEL"
"Gujarat","Ahmadabad","2022-07-08","2022","07","7.747375442","IMD GRID MODEL"
"Gujarat","Ahmadabad","2022-07-09","2022","07","16.63324977","IMD GRID MODEL"
"Gujarat","Ahmadabad","2022-07-10","2022","07","24.2602476","IMD GRID MODEL"
"Gujarat","Ahmadabad","2022-07-11","2022","07","60.03436363","IMD GRID MODEL"
"Gujarat","Ahmadabad","2022-07-12","2022","07","38.87601789","IMD GRID MODEL"
"Gujarat","Ahmadabad","2022-07-13","2022","07","7.342618891","IMD GRID MODEL"
"Gujarat","Ahmadabad","2022-07-14","2022","07","23.21977349","IMD GRID MODEL"
"Gujarat","Ahmadabad","2022-07-15","2022","07","8.1121913","IMD GRID MODEL"
"Gujarat","Ahmadabad","2022-07-16","2022","07","13.27185637","IMD GRID MODEL"
"Gujarat","Ahmadabad","2022-07-17","2022","07","2.974809405","IMD GRID MODEL"
"Gujarat","Ahmadabad","2022-07-18","2022","07","10.20470029","IMD GRID MODEL"
"Gujarat","Ahmadabad","2022-07-19","2022","07","5.949956951","IMD GRID MODEL"
"Gujarat","Ahmadabad","2022-07-20","2022","07","20.47241428","IMD GRID MODEL"
"Gujarat","Ahmadabad","2022-07-21","2022","07","2.736962715","IMD GRID MODEL"
"Gujarat","Ahmadabad","2022-07-22","2022","07","2.676037804","IMD GRID MODEL"
"Gujarat","Ahmadabad","2022-07-23","2022","07","2.381841601","IMD GRID MODEL"
"Gujarat","Ahmadabad","2022-07-24","2022","07","26.09652256","IMD GRID MODEL"
"Gujarat","Ahmadabad","2022-07-25","2022","07","11.08765372","IMD GRID MODEL"
"Gujarat","Ahmadabad","2022-07-26","2022","07","19.1430711","IMD GRID MODEL"
"Gujarat","Ahmadabad","2022-07-27","2022","07","11.26449468","IMD GRID MODEL"
"Gujarat","Ahmadabad","2022-07-28","2022","07","9.429780968","IMD GRID MODEL"
"Gujarat","Ahmadabad","2022-07-29","2022","07","0.942076222","IMD GRID MODEL"
"Gujarat","Amreli","2022-07-01","2022","07","5.384697021","IMD GRID MODEL"
"Gujarat","Amreli","2022-07-02","2022","07","12.55906868","IMD GRID MODEL"
"Gujarat","Amreli","2022-07-03","2022","07","4.74144416","IMD GRID MODEL"
"Gujarat","Amreli","2022-07-04","2022","07","5.716026107","IMD GRID MODEL"
"Gujarat","Amreli","2022-07-05","2022","07","34.69866451","IMD GRID MODEL"
"Gujarat","Amreli","2022-07-06","2022","07","9.29173022","IMD GRID MODEL"
"Gujarat","Amreli","2022-07-07","2022","07","5.854863073","IMD GRID MODEL"
"Gujarat","Amreli","2022-07-08","2022","07","25.3241215","IMD GRID MODEL"
"Gujarat","Amreli","2022-07-09","2022","07","24.28870777","IMD GRID MODEL"
"Gujarat","Amreli","2022-07-10","2022","07","5.172446428","IMD GRID MODEL"
"Gujarat","Amreli","2022-07-11","2022","07","10.67241363","IMD GRID MODEL"
"Gujarat","Amreli","2022-07-12","2022","07","27.46582562","IMD GRID MODEL"
"Gujarat","Amreli","2022-07-13","2022","07","13.55964978","IMD GRID MODEL"
"Gujarat","Amreli","2022-07-14","2022","07","31.77368664","IMD GRID MODEL"
"Gujarat","Amreli","2022-07-15","2022","07","20.31147306","IMD GRID MODEL"
"Gujarat","Amreli","2022-07-16","2022","07","7.601503376","IMD GRID MODEL"
"Gujarat","Amreli","2022-07-17","2022","07","3.944972","IMD GRID MODEL"
"Gujarat","Amreli","2022-07-18","2022","07","1.759638807","IMD GRID MODEL"
"Gujarat","Amreli","2022-07-19","2022","07","0.18460282","IMD GRID MODEL"
"Gujarat","Amreli","2022-07-20","2022","07","1.023575519","IMD GRID MODEL"
"Gujarat","Amreli","2022-07-21","2022","07","0.400894497","IMD GRID MODEL"
"Gujarat","Amreli","2022-07-22","2022","07","0.710247233","IMD GRID MODEL"
"Gujarat","Amreli","2022-07-23","2022","07","0.552417204","IMD GRID MODEL"
"Gujarat","Amreli","2022-07-24","2022","07","4.730346941","IMD GRID MODEL"
"Gujarat","Amreli","2022-07-25","2022","07","1.904647133","IMD GRID MODEL"
"Gujarat","Amreli","2022-07-26","2022","07","3.629931104","IMD GRID MODEL"
"Gujarat","Amreli","2022-07-27","2022","07","5.030522669","IMD GRID MODEL"
"Gujarat","Amreli","2022-07-28","2022","07","2.371626844","IMD GRID MODEL"
"Gujarat","Amreli","2022-07-29","2022","07","2.140468558","IMD GRID MODEL"
"Gujarat","Anand","2022-07-01","2022","07","56.43361613","IMD GRID MODEL"
"Gujarat","Anand","2022-07-02","2022","07","7.562621948","IMD GRID MODEL"
"Gujarat","Anand","2022-07-03","2022","07","3.524965165","IMD GRID MODEL"
"Gujarat","Anand","2022-07-04","2022","07","2.340334425","IMD GRID MODEL"
"Gujarat","Anand","2022-07-05","2022","07","1.73553663","IMD GRID MODEL"
"Gujarat","Anand","2022-07-06","2022","07","5.084138776","IMD GRID MODEL"
"Gujarat","Anand","2022-07-07","2022","07","15.46700172","IMD GRID MODEL"
"Gujarat","Anand","2022-07-08","2022","07","6.950832363","IMD GRID MODEL"
"Gujarat","Anand","2022-07-09","2022","07","4.419427677","IMD GRID MODEL"
"Gujarat","Anand","2022-07-10","2022","07","31.50866746","IMD GRID MODEL"
"Gujarat","Anand","2022-07-11","2022","07","64.2561855","IMD GRID MODEL"
"Gujarat","Anand","2022-07-12","2022","07","43.12032043","IMD GRID MODEL"
"Gujarat","Anand","2022-07-13","2022","07","28.10856698","IMD GRID MODEL"
"Gujarat","Anand","2022-07-14","2022","07","30.78275854","IMD GRID MODEL"
"Gujarat","Anand","2022-07-15","2022","07","11.33062094","IMD GRID MODEL"
"Gujarat","Anand","2022-07-16","2022","07","4.98409049","IMD GRID MODEL"
"Gujarat","Anand","2022-07-17","2022","07","7.431741427","IMD GRID MODEL"
"Gujarat","Anand","2022-07-18","2022","07","5.988421756","IMD GRID MODEL"
"Gujarat","Anand","2022-07-19","2022","07","19.68312631","IMD GRID MODEL"
"Gujarat","Anand","2022-07-20","2022","07","23.32201675","IMD GRID MODEL"
"Gujarat","Anand","2022-07-21","2022","07","4.922909352","IMD GRID MODEL"
"Gujarat","Anand","2022-07-22","2022","07","3.946905516","IMD GRID MODEL"
"Gujarat","Anand","2022-07-23","2022","07","4.002904088","IMD GRID MODEL"
"Gujarat","Anand","2022-07-24","2022","07","21.24779303","IMD GRID MODEL"
"Gujarat","Anand","2022-07-25","2022","07","13.14238607","IMD GRID MODEL"
"Gujarat","Anand","2022-07-26","2022","07","32.26707911","IMD GRID MODEL"
"Gujarat","Anand","2022-07-27","2022","07","22.39979009","IMD GRID MODEL"
"Gujarat","Anand","2022-07-28","2022","07","3.053552998","IMD GRID MODEL"
"Gujarat","Anand","2022-07-29","2022","07","0.2641791","IMD GRID MODEL"
"Gujarat","Arvalli","2022-07-01","2022","07","2.727685636","IMD GRID MODEL"
"Gujarat","Arvalli","2022-07-02","2022","07","6.341462393","IMD GRID MODEL"
