"State","District","Date","Year","Month","Avg_rainfall","Agency_name"
"Andaman & Nicobar","South Andamans","2020-10-24","2020","10","NA","IMD GRID MODEL"
"Andaman & Nicobar","South Andamans","2020-10-25","2020","10","NA","IMD GRID MODEL"
"Andaman & Nicobar","South Andamans","2020-10-26","2020","10","NA","IMD GRID MODEL"
"Andaman & Nicobar","South Andamans","2020-10-27","2020","10","NA","IMD GRID MODEL"
"Andaman & Nicobar","South Andamans","2020-10-28","2020","10","NA","IMD GRID MODEL"
"Andaman & Nicobar","South Andamans","2020-10-29","2020","10","NA","IMD GRID MODEL"
"Andaman & Nicobar","South Andamans","2020-10-30","2020","10","NA","IMD GRID MODEL"
"Andaman & Nicobar","South Andamans","2020-10-31","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Anantapur","2020-10-01","2020","10","0.252861342","IMD GRID MODEL"
"Andhra Pradesh","Anantapur","2020-10-06","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Anantapur","2020-10-08","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Anantapur","2020-10-09","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Anantapur","2020-10-10","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Anantapur","2020-10-11","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Anantapur","2020-10-12","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Anantapur","2020-10-13","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Anantapur","2020-10-14","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Anantapur","2020-10-15","2020","10","0.00395295","IMD GRID MODEL"
"Andhra Pradesh","Anantapur","2020-10-16","2020","10","0.204126275","IMD GRID MODEL"
"Andhra Pradesh","Anantapur","2020-10-17","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Anantapur","2020-10-18","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Anantapur","2020-10-19","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Anantapur","2020-10-20","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Anantapur","2020-10-22","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Anantapur","2020-10-23","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Anantapur","2020-10-24","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Anantapur","2020-10-25","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Anantapur","2020-10-27","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Anantapur","2020-10-28","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Anantapur","2020-10-29","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Anantapur","2020-10-30","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Anantapur","2020-10-31","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Anantapur","2020-10-02","2020","10","2.237458865","IMD GRID MODEL"
"Andhra Pradesh","Anantapur","2020-10-03","2020","10","1.980506614","IMD GRID MODEL"
"Andhra Pradesh","Anantapur","2020-10-04","2020","10","0.250842566","IMD GRID MODEL"
"Andhra Pradesh","Anantapur","2020-10-07","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Anantapur","2020-10-05","2020","10","0.579399351","IMD GRID MODEL"
"Andhra Pradesh","Anantapur","2020-10-21","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Anantapur","2020-10-26","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Chittoor","2020-10-01","2020","10","0.520329726","IMD GRID MODEL"
"Andhra Pradesh","Chittoor","2020-10-02","2020","10","1.437963086","IMD GRID MODEL"
"Andhra Pradesh","Chittoor","2020-10-03","2020","10","1.435519629","IMD GRID MODEL"
"Andhra Pradesh","Chittoor","2020-10-04","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Chittoor","2020-10-06","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Chittoor","2020-10-05","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Chittoor","2020-10-07","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Chittoor","2020-10-08","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Chittoor","2020-10-09","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Chittoor","2020-10-10","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Chittoor","2020-10-11","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Chittoor","2020-10-12","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Chittoor","2020-10-13","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Chittoor","2020-10-14","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Chittoor","2020-10-15","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Chittoor","2020-10-16","2020","10","1.687585766","IMD GRID MODEL"
"Andhra Pradesh","Chittoor","2020-10-17","2020","10","0.009383432","IMD GRID MODEL"
"Andhra Pradesh","Chittoor","2020-10-18","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Chittoor","2020-10-19","2020","10","0.000188905","IMD GRID MODEL"
"Andhra Pradesh","Chittoor","2020-10-20","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Chittoor","2020-10-21","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Chittoor","2020-10-22","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Chittoor","2020-10-23","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Chittoor","2020-10-25","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Chittoor","2020-10-26","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Chittoor","2020-10-24","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Chittoor","2020-10-27","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Chittoor","2020-10-28","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Chittoor","2020-10-29","2020","10","0.714096197","IMD GRID MODEL"
"Andhra Pradesh","Chittoor","2020-10-30","2020","10","3.710086755","IMD GRID MODEL"
"Andhra Pradesh","Chittoor","2020-10-31","2020","10","0.131211663","IMD GRID MODEL"
"Andhra Pradesh","East Godavari","2020-10-01","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","East Godavari","2020-10-02","2020","10","2.028034324","IMD GRID MODEL"
"Andhra Pradesh","East Godavari","2020-10-03","2020","10","0.411109816","IMD GRID MODEL"
"Andhra Pradesh","East Godavari","2020-10-04","2020","10","1.704535813","IMD GRID MODEL"
"Andhra Pradesh","East Godavari","2020-10-06","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","East Godavari","2020-10-07","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","East Godavari","2020-10-05","2020","10","3.419118745","IMD GRID MODEL"
"Andhra Pradesh","East Godavari","2020-10-08","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","East Godavari","2020-10-09","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","East Godavari","2020-10-10","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","East Godavari","2020-10-11","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","East Godavari","2020-10-12","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","East Godavari","2020-10-13","2020","10","1.49312059","IMD GRID MODEL"
"Andhra Pradesh","East Godavari","2020-10-14","2020","10","0.111073159","IMD GRID MODEL"
"Andhra Pradesh","East Godavari","2020-10-15","2020","10","5.413971514","IMD GRID MODEL"
"Andhra Pradesh","East Godavari","2020-10-16","2020","10","0.9916025","IMD GRID MODEL"
"Andhra Pradesh","East Godavari","2020-10-17","2020","10","0.285189343","IMD GRID MODEL"
"Andhra Pradesh","East Godavari","2020-10-18","2020","10","1.152404713","IMD GRID MODEL"
"Andhra Pradesh","East Godavari","2020-10-19","2020","10","4.652122384","IMD GRID MODEL"
"Andhra Pradesh","East Godavari","2020-10-20","2020","10","0.002383851","IMD GRID MODEL"
"Andhra Pradesh","East Godavari","2020-10-21","2020","10","0.550795414","IMD GRID MODEL"
"Andhra Pradesh","East Godavari","2020-10-22","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","East Godavari","2020-10-23","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","East Godavari","2020-10-24","2020","10","0.027803092","IMD GRID MODEL"
"Andhra Pradesh","East Godavari","2020-10-25","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","East Godavari","2020-10-26","2020","10","0.527379539","IMD GRID MODEL"
"Andhra Pradesh","East Godavari","2020-10-27","2020","10","0.384334514","IMD GRID MODEL"
"Andhra Pradesh","East Godavari","2020-10-28","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","East Godavari","2020-10-29","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","East Godavari","2020-10-30","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","East Godavari","2020-10-31","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Guntur","2020-10-01","2020","10","1.707968594","IMD GRID MODEL"
"Andhra Pradesh","Guntur","2020-10-02","2020","10","6.825937614","IMD GRID MODEL"
"Andhra Pradesh","Guntur","2020-10-03","2020","10","1.03971535","IMD GRID MODEL"
"Andhra Pradesh","Guntur","2020-10-04","2020","10","0.138258664","IMD GRID MODEL"
"Andhra Pradesh","Guntur","2020-10-06","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Guntur","2020-10-07","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Guntur","2020-10-05","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Guntur","2020-10-08","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Guntur","2020-10-09","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Guntur","2020-10-10","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Guntur","2020-10-11","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Guntur","2020-10-12","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Guntur","2020-10-13","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Guntur","2020-10-14","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Guntur","2020-10-15","2020","10","0.279234554","IMD GRID MODEL"
"Andhra Pradesh","Guntur","2020-10-16","2020","10","0.215766929","IMD GRID MODEL"
"Andhra Pradesh","Guntur","2020-10-17","2020","10","0.012089039","IMD GRID MODEL"
"Andhra Pradesh","Guntur","2020-10-18","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Guntur","2020-10-19","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Guntur","2020-10-20","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Guntur","2020-10-21","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Guntur","2020-10-22","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Guntur","2020-10-23","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Guntur","2020-10-24","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Guntur","2020-10-25","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Guntur","2020-10-26","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Guntur","2020-10-27","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Guntur","2020-10-28","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Guntur","2020-10-29","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Guntur","2020-10-30","2020","10","0.002746036","IMD GRID MODEL"
"Andhra Pradesh","Guntur","2020-10-31","2020","10","0.000483481","IMD GRID MODEL"
"Andhra Pradesh","Krishna","2020-10-01","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Krishna","2020-10-02","2020","10","3.460809641","IMD GRID MODEL"
"Andhra Pradesh","Krishna","2020-10-03","2020","10","3.819190117","IMD GRID MODEL"
"Andhra Pradesh","Krishna","2020-10-04","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Krishna","2020-10-06","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Krishna","2020-10-07","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Krishna","2020-10-05","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Krishna","2020-10-08","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Krishna","2020-10-09","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Krishna","2020-10-10","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Krishna","2020-10-11","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Krishna","2020-10-12","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Krishna","2020-10-13","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Krishna","2020-10-14","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Krishna","2020-10-15","2020","10","0.580112648","IMD GRID MODEL"
"Andhra Pradesh","Krishna","2020-10-16","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Krishna","2020-10-17","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Krishna","2020-10-18","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Krishna","2020-10-19","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Krishna","2020-10-20","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Krishna","2020-10-21","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Krishna","2020-10-22","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Krishna","2020-10-23","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Krishna","2020-10-24","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Krishna","2020-10-25","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Krishna","2020-10-26","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Krishna","2020-10-27","2020","10","6.27E-5","IMD GRID MODEL"
"Andhra Pradesh","Krishna","2020-10-28","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Krishna","2020-10-29","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Krishna","2020-10-30","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Krishna","2020-10-31","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Kurnool","2020-10-01","2020","10","0.015337444","IMD GRID MODEL"
"Andhra Pradesh","Kurnool","2020-10-02","2020","10","3.258899696","IMD GRID MODEL"
"Andhra Pradesh","Kurnool","2020-10-03","2020","10","2.109560615","IMD GRID MODEL"
"Andhra Pradesh","Kurnool","2020-10-04","2020","10","1.329461985","IMD GRID MODEL"
"Andhra Pradesh","Kurnool","2020-10-06","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Kurnool","2020-10-05","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Kurnool","2020-10-07","2020","10","0.000107806","IMD GRID MODEL"
"Andhra Pradesh","Kurnool","2020-10-08","2020","10","0.000400801","IMD GRID MODEL"
"Andhra Pradesh","Kurnool","2020-10-09","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Kurnool","2020-10-10","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Kurnool","2020-10-11","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Kurnool","2020-10-12","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Kurnool","2020-10-13","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Kurnool","2020-10-14","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Kurnool","2020-10-15","2020","10","0.144777598","IMD GRID MODEL"
"Andhra Pradesh","Kurnool","2020-10-16","2020","10","0.918260297","IMD GRID MODEL"
"Andhra Pradesh","Kurnool","2020-10-17","2020","10","0.021548373","IMD GRID MODEL"
"Andhra Pradesh","Kurnool","2020-10-18","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Kurnool","2020-10-19","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Kurnool","2020-10-20","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Kurnool","2020-10-21","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Kurnool","2020-10-22","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Kurnool","2020-10-23","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Kurnool","2020-10-24","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Kurnool","2020-10-25","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Kurnool","2020-10-26","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Kurnool","2020-10-27","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Kurnool","2020-10-28","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Kurnool","2020-10-29","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Kurnool","2020-10-30","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Kurnool","2020-10-31","2020","10","0.001900965","IMD GRID MODEL"
"Andhra Pradesh","Prakasam","2020-10-01","2020","10","0.221495103","IMD GRID MODEL"
"Andhra Pradesh","Prakasam","2020-10-02","2020","10","4.850663771","IMD GRID MODEL"
"Andhra Pradesh","Prakasam","2020-10-03","2020","10","10.34381123","IMD GRID MODEL"
"Andhra Pradesh","Prakasam","2020-10-04","2020","10","0.046205021","IMD GRID MODEL"
"Andhra Pradesh","Prakasam","2020-10-06","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Prakasam","2020-10-05","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Prakasam","2020-10-07","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Prakasam","2020-10-08","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Prakasam","2020-10-09","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Prakasam","2020-10-10","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Prakasam","2020-10-11","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Prakasam","2020-10-12","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Prakasam","2020-10-13","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Prakasam","2020-10-14","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Prakasam","2020-10-15","2020","10","0.083372936","IMD GRID MODEL"
"Andhra Pradesh","Prakasam","2020-10-16","2020","10","0.084729673","IMD GRID MODEL"
"Andhra Pradesh","Prakasam","2020-10-17","2020","10","1.075578607","IMD GRID MODEL"
"Andhra Pradesh","Prakasam","2020-10-18","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Prakasam","2020-10-19","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Prakasam","2020-10-20","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Prakasam","2020-10-21","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Prakasam","2020-10-22","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Prakasam","2020-10-23","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Prakasam","2020-10-24","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Prakasam","2020-10-25","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Prakasam","2020-10-26","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Prakasam","2020-10-27","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Prakasam","2020-10-28","2020","10","NA","IMD GRID MODEL"
"Andhra Pradesh","Prakasam","2020-10-29","2020","10","0.227137204","IMD GRID MODEL"
